# dt=0.01, m=1.00, gamma=1.00, R=50.00
# t	 x	 y	 vx	 vy
23.01	0.68	13.53	0.72	2.24
23.02	0.68	13.55	0.67	2.02
23.03	0.69	13.57	0.78	2.09
23.04	0.70	13.59	0.33	1.96
23.05	0.70	13.61	0.60	2.40
23.06	0.70	13.64	0.14	2.10
23.07	0.70	13.66	0.05	1.93
23.08	0.70	13.67	-0.01	1.57
23.09	0.71	13.69	0.21	1.33
23.10	0.71	13.70	0.51	1.20
23.11	0.71	13.71	0.26	1.13
23.12	0.72	13.72	0.34	1.32
23.13	0.72	13.74	0.69	1.24
23.14	0.73	13.75	0.84	1.19
23.15	0.74	13.76	0.48	1.09
23.16	0.74	13.77	0.46	1.32
23.17	0.74	13.79	0.21	1.38
23.18	0.75	13.80	-0.04	1.88
23.19	0.75	13.82	-0.07	2.02
23.20	0.74	13.84	-0.33	2.13
23.21	0.74	13.87	0.04	2.08
23.22	0.74	13.89	-0.12	1.76
23.23	0.74	13.90	-0.34	2.03
23.24	0.73	13.92	-0.58	2.07
23.25	0.73	13.94	-0.19	1.92
23.26	0.73	13.96	0.40	2.09
23.27	0.73	13.99	0.26	2.27
23.28	0.73	14.01	-0.09	1.79
23.29	0.74	14.02	0.05	1.59
23.30	0.73	14.04	-0.10	1.27
23.31	0.73	14.05	-0.29	1.59
23.32	0.73	14.07	-0.51	1.83
23.33	0.72	14.09	-0.53	1.54
23.34	0.72	14.10	-1.03	1.12
23.35	0.70	14.11	-1.19	0.75
23.36	0.69	14.12	-1.03	0.36
23.37	0.68	14.12	-1.23	0.17
23.38	0.67	14.12	-1.13	0.60
23.39	0.66	14.13	-1.22	0.53
23.40	0.65	14.13	-0.77	0.56
23.41	0.64	14.14	-1.16	0.68
23.42	0.63	14.15	-0.26	0.33
23.43	0.63	14.15	-0.51	-0.06
23.44	0.62	14.15	-0.45	-0.22
23.45	0.62	14.14	-0.31	-0.20
23.46	0.62	14.14	0.24	-0.03
23.47	0.62	14.14	0.28	0.35
23.48	0.62	14.15	0.14	0.68
23.49	0.63	14.16	0.36	0.66
23.50	0.63	14.16	0.46	0.65
23.51	0.63	14.17	-0.05	0.61
23.52	0.63	14.18	0.12	0.88
23.53	0.64	14.19	0.47	0.98
23.54	0.64	14.20	0.78	1.02
23.55	0.65	14.21	0.70	1.07
23.56	0.66	14.22	0.47	1.48
23.57	0.66	14.23	0.70	1.24
23.58	0.67	14.25	1.04	1.21
23.59	0.68	14.26	1.03	0.92
23.60	0.69	14.26	1.40	0.80
23.61	0.70	14.27	1.39	0.54
23.62	0.72	14.28	1.39	0.75
23.63	0.73	14.28	1.38	0.65
23.64	0.74	14.29	1.09	0.29
23.65	0.76	14.29	1.80	0.09
23.66	0.77	14.29	1.61	-0.24
23.67	0.79	14.29	1.92	-0.43
23.68	0.81	14.28	2.18	-0.34
23.69	0.83	14.28	2.20	-0.71
23.70	0.85	14.27	1.93	-0.80
23.71	0.87	14.27	1.82	-0.51
23.72	0.89	14.26	1.43	0.03
23.73	0.90	14.26	1.17	-0.54
23.74	0.91	14.25	1.40	-0.56
23.75	0.92	14.25	0.75	-0.40
23.76	0.93	14.25	0.50	-0.00
23.77	0.93	14.25	0.39	-0.25
23.78	0.94	14.24	0.05	-0.24
23.79	0.94	14.24	-0.17	-0.38
23.80	0.94	14.24	0.41	-0.26
23.81	0.94	14.24	0.56	-0.19
23.82	0.95	14.23	0.23	-0.43
23.83	0.95	14.23	0.54	-0.43
23.84	0.95	14.22	0.31	-0.00
23.85	0.96	14.22	0.36	-0.14
23.86	0.96	14.22	0.44	-0.28
23.87	0.97	14.22	0.58	-0.72
23.88	0.97	14.21	0.67	-0.91
23.89	0.98	14.20	0.48	-0.95
23.90	0.98	14.19	0.63	-1.22
23.91	0.99	14.18	0.61	-1.36
23.92	1.00	14.16	1.05	-1.30
23.93	1.01	14.15	1.07	-1.20
23.94	1.02	14.14	1.14	-0.73
23.95	1.03	14.13	1.58	-0.45
23.96	1.05	14.13	2.02	-0.62
23.97	1.07	14.12	1.77	-0.22
23.98	1.09	14.12	2.05	-0.20
23.99	1.11	14.12	2.13	-0.33
24.00	1.13	14.12	2.15	-0.06
24.01	1.15	14.12	2.11	0.24
24.02	1.17	14.12	2.50	0.08
24.03	1.20	14.12	2.07	-0.01
24.04	1.22	14.12	1.90	0.11
24.05	1.24	14.12	1.73	0.19
24.06	1.25	14.12	2.02	0.43
24.07	1.27	14.13	1.46	0.07
24.08	1.29	14.13	1.75	0.63
24.09	1.31	14.14	2.05	0.61
24.10	1.33	14.14	2.23	0.70
24.11	1.35	14.15	2.48	0.90
24.12	1.37	14.16	2.03	0.94
24.13	1.39	14.17	1.94	0.94
24.14	1.42	14.18	2.23	1.03
24.15	1.44	14.19	2.65	1.28
24.16	1.47	14.21	2.57	1.64
24.17	1.49	14.22	2.29	1.23
24.18	1.52	14.24	2.44	1.50
24.19	1.54	14.25	2.25	1.58
24.20	1.56	14.27	1.88	1.32
24.21	1.58	14.28	1.85	1.00
24.22	1.60	14.29	1.60	0.85
24.23	1.61	14.30	1.79	0.87
24.24	1.63	14.31	1.85	1.15
24.25	1.65	14.32	1.47	1.23
24.26	1.66	14.33	1.67	1.49
24.27	1.68	14.35	2.34	1.51
24.28	1.71	14.36	2.75	1.53
24.29	1.74	14.38	2.97	1.91
24.30	1.77	14.40	2.72	2.13
24.31	1.80	14.42	3.15	2.26
24.32	1.83	14.44	3.20	1.99
24.33	1.86	14.46	3.03	1.73
24.34	1.89	14.48	3.32	1.66
24.35	1.93	14.49	3.48	1.14
24.36	1.96	14.50	3.20	1.24
24.37	1.99	14.52	2.68	1.26
24.38	2.01	14.53	2.56	0.98
24.39	2.04	14.54	2.83	0.75
24.40	2.07	14.54	2.73	0.45
24.41	2.09	14.55	2.30	0.38
24.42	2.12	14.55	2.65	0.25
24.43	2.14	14.55	2.50	0.30
24.44	2.17	14.56	1.71	0.29
24.45	2.18	14.56	1.69	0.37
24.46	2.20	14.56	1.99	0.32
24.47	2.22	14.56	1.81	0.20
24.48	2.24	14.57	1.99	-0.10
24.49	2.26	14.56	2.01	-0.86
24.50	2.27	14.56	1.31	-0.35
24.51	2.29	14.55	1.16	-0.12
24.52	2.30	14.55	1.09	-0.66
24.53	2.31	14.54	1.13	-0.35
24.54	2.32	14.54	1.28	-0.04
24.55	2.34	14.54	1.54	0.00
24.56	2.35	14.54	1.39	0.06
24.57	2.37	14.54	0.94	0.09
24.58	2.38	14.54	1.25	0.31
24.59	2.39	14.55	1.35	0.14
24.60	2.40	14.55	1.80	0.04
24.61	2.42	14.55	1.67	-0.13
24.62	2.44	14.55	1.82	-0.18
24.63	2.46	14.54	1.30	-0.34
24.64	2.47	14.54	1.50	-1.00
24.65	2.49	14.53	1.49	-0.98
24.66	2.50	14.52	1.40	-0.96
24.67	2.51	14.50	1.19	-1.19
24.68	2.53	14.49	1.32	-1.15
24.69	2.54	14.48	1.06	-1.39
24.70	2.55	14.47	0.78	-1.28
24.71	2.55	14.45	1.04	-1.81
24.72	2.57	14.43	1.32	-1.94
24.73	2.58	14.41	1.18	-1.76
24.74	2.59	14.40	1.17	-1.41
24.75	2.60	14.39	0.73	-1.29
24.76	2.61	14.37	0.55	-1.48
24.77	2.61	14.36	0.42	-1.34
24.78	2.62	14.34	1.21	-1.93
24.79	2.63	14.32	0.66	-1.68
24.80	2.64	14.30	1.25	-2.08
24.81	2.65	14.28	1.14	-1.96
24.82	2.66	14.27	1.30	-2.01
24.83	2.68	14.25	0.92	-1.95
24.84	2.69	14.23	0.96	-1.87
24.85	2.70	14.21	1.28	-1.92
24.86	2.71	14.19	1.11	-1.44
24.87	2.72	14.18	1.46	-1.37
24.88	2.74	14.16	1.39	-0.91
24.89	2.75	14.16	1.04	-0.97
24.90	2.76	14.15	1.10	-1.07
24.91	2.77	14.13	1.03	-1.20
24.92	2.78	14.12	1.15	-1.23
24.93	2.79	14.11	1.36	-1.49
24.94	2.81	14.09	1.51	-1.21
24.95	2.82	14.08	1.40	-0.96
24.96	2.84	14.07	1.48	-1.20
24.97	2.85	14.06	1.46	-1.09
24.98	2.86	14.05	1.13	-1.16
24.99	2.87	14.04	1.04	-0.76
25.00	2.88	14.03	0.92	-1.04
25.01	2.89	14.02	0.72	-0.79
25.02	2.90	14.01	0.58	-0.50
25.03	2.91	14.01	0.53	-0.28
25.04	2.91	14.01	0.52	0.15
25.05	2.91	14.01	0.33	-0.10
25.06	2.92	14.01	0.29	-0.34
25.07	2.92	14.00	0.42	-0.28
25.08	2.92	14.00	0.53	-0.23
25.09	2.93	14.00	0.59	-0.32
25.10	2.93	14.00	0.48	-0.14
25.11	2.94	14.00	0.53	0.11
25.12	2.95	14.00	0.89	-0.33
25.13	2.95	13.99	0.93	-0.33
25.14	2.96	13.99	0.60	-0.64
25.15	2.97	13.98	0.73	-0.96
25.16	2.97	13.97	0.47	-0.98
25.17	2.98	13.96	0.92	-1.22
25.18	2.99	13.95	1.03	-0.84
25.19	3.00	13.94	1.41	-0.70
25.20	3.02	13.94	0.92	-0.70
25.21	3.03	13.93	1.07	-0.46
25.22	3.04	13.92	1.29	-0.58
25.23	3.05	13.92	1.59	-0.51
25.24	3.07	13.91	1.31	-0.24
25.25	3.08	13.91	1.48	-0.11
25.26	3.10	13.91	1.87	-0.26
25.27	3.12	13.91	1.95	-0.04
25.28	3.14	13.91	2.01	0.04
25.29	3.16	13.91	2.02	0.38
25.30	3.18	13.92	2.60	0.41
25.31	3.21	13.92	2.61	0.33
25.32	3.23	13.92	2.49	0.74
25.33	3.26	13.93	2.20	0.68
25.34	3.28	13.94	1.82	0.93
25.35	3.30	13.94	2.09	0.67
25.36	3.32	13.95	1.96	0.52
25.37	3.34	13.96	1.89	0.56
25.38	3.35	13.96	1.87	0.68
25.39	3.37	13.97	1.89	0.85
25.40	3.39	13.98	2.02	0.95
25.41	3.41	13.99	2.04	0.91
25.42	3.43	13.99	2.21	0.52
25.43	3.46	14.00	2.18	0.23
25.44	3.48	14.00	2.02	0.68
25.45	3.50	14.01	2.13	0.61
25.46	3.52	14.02	2.09	0.56
25.47	3.54	14.02	2.23	0.19
25.48	3.56	14.02	2.06	0.76
25.49	3.58	14.03	2.10	0.36
25.50	3.60	14.03	1.82	0.27
25.51	3.62	14.03	1.59	0.08
25.52	3.64	14.03	1.77	-0.11
25.53	3.65	14.03	1.75	-0.13
25.54	3.67	14.03	1.73	0.10
25.55	3.69	14.03	1.38	-0.40
25.56	3.70	14.03	1.64	-0.13
25.57	3.72	14.03	1.66	0.11
25.58	3.73	14.03	1.56	0.32
25.59	3.75	14.03	1.64	0.36
25.60	3.77	14.03	1.82	0.08
25.61	3.78	14.04	1.96	0.48
25.62	3.80	14.04	1.62	0.64
25.63	3.82	14.05	1.38	1.01
25.64	3.83	14.06	1.54	1.43
25.65	3.85	14.08	1.76	1.63
25.66	3.87	14.09	1.83	1.61
25.67	3.88	14.11	1.70	1.65
25.68	3.90	14.13	1.50	1.74
25.69	3.91	14.14	1.68	1.77
25.70	3.93	14.16	0.81	1.47
25.71	3.93	14.18	0.29	1.75
25.72	3.93	14.20	0.44	1.99
25.73	3.94	14.21	0.57	1.54
25.74	3.94	14.22	0.35	1.02
25.75	3.95	14.23	-0.12	0.65
25.76	3.94	14.24	-0.49	0.83
25.77	3.94	14.25	-0.49	0.34
25.78	3.93	14.25	-0.80	0.40
25.79	3.92	14.25	-1.02	0.03
25.80	3.91	14.26	-0.42	0.23
25.81	3.91	14.26	-0.15	0.13
25.82	3.91	14.26	-0.30	-0.02
25.83	3.91	14.26	-0.19	0.24
25.84	3.90	14.26	-0.51	0.22
25.85	3.90	14.27	-0.15	0.52
25.86	3.90	14.27	-0.31	0.94
25.87	3.90	14.28	-0.11	0.76
25.88	3.90	14.29	0.33	0.43
25.89	3.90	14.29	0.21	0.14
25.90	3.90	14.29	0.24	0.28
25.91	3.90	14.29	0.08	0.40
25.92	3.90	14.30	-0.13	0.46
25.93	3.90	14.30	0.08	0.25
25.94	3.90	14.31	-0.24	0.17
25.95	3.90	14.31	0.07	0.43
25.96	3.90	14.31	0.35	0.15
25.97	3.90	14.31	0.12	0.14
25.98	3.90	14.31	0.19	0.35
25.99	3.90	14.31	0.10	0.17
26.00	3.91	14.32	0.08	0.21
26.01	3.91	14.32	0.34	0.31
26.02	3.91	14.32	0.79	0.09
26.03	3.92	14.32	1.53	0.48
26.04	3.94	14.33	1.83	0.18
26.05	3.96	14.33	1.86	-0.03
26.06	3.97	14.33	1.18	0.01
26.07	3.98	14.33	0.86	0.25
26.08	4.00	14.33	1.40	0.51
26.09	4.01	14.34	1.68	0.47
26.10	4.03	14.34	1.64	0.62
26.11	4.05	14.35	2.01	0.64
26.12	4.07	14.35	2.49	0.87
26.13	4.09	14.36	2.10	0.91
26.14	4.11	14.37	2.19	1.41
26.15	4.13	14.39	2.38	1.50
26.16	4.16	14.40	2.01	1.89
26.17	4.17	14.42	1.87	1.74
26.18	4.19	14.44	1.54	1.72
26.19	4.21	14.46	1.70	1.35
26.20	4.23	14.47	1.85	1.69
26.21	4.24	14.48	1.54	1.28
26.22	4.26	14.49	1.43	1.01
26.23	4.27	14.51	1.55	1.47
26.24	4.29	14.52	2.02	0.79
26.25	4.31	14.53	1.92	0.83
26.26	4.33	14.53	1.68	0.93
26.27	4.35	14.54	1.88	0.89
26.28	4.37	14.55	1.86	0.75
26.29	4.39	14.56	2.31	0.78
26.30	4.41	14.57	2.17	0.58
26.31	4.43	14.57	1.70	0.52
26.32	4.45	14.58	2.01	1.04
26.33	4.47	14.59	1.93	0.91
26.34	4.49	14.60	2.26	1.23
26.35	4.51	14.61	2.00	1.07
26.36	4.53	14.62	2.03	1.24
26.37	4.55	14.63	2.15	1.43
26.38	4.57	14.65	1.41	1.33
26.39	4.59	14.66	1.82	1.68
26.40	4.60	14.68	1.79	1.50
26.41	4.62	14.70	1.63	1.73
26.42	4.64	14.71	2.14	1.38
26.43	4.66	14.73	2.06	1.27
26.44	4.68	14.74	2.04	0.96
26.45	4.70	14.75	1.76	0.96
26.46	4.72	14.76	1.66	1.02
26.47	4.73	14.76	1.69	0.83
26.48	4.75	14.77	1.84	0.66
26.49	4.77	14.78	1.65	0.79
26.50	4.78	14.79	1.50	0.86
26.51	4.80	14.80	1.59	1.28
26.52	4.81	14.81	1.32	1.39
26.53	4.83	14.82	1.44	1.37
26.54	4.84	14.84	1.65	1.34
26.55	4.86	14.85	1.96	1.32
26.56	4.88	14.86	2.03	1.17
26.57	4.90	14.87	2.15	0.94
26.58	4.92	14.88	2.33	0.81
26.59	4.95	14.89	2.33	0.75
26.60	4.97	14.90	2.53	0.66
26.61	5.00	14.91	2.69	0.91
26.62	5.02	14.91	2.74	0.52
26.63	5.05	14.92	2.75	0.61
26.64	5.08	14.93	3.00	0.90
26.65	5.11	14.94	2.96	1.39
26.66	5.14	14.95	2.48	1.14
26.67	5.16	14.97	2.41	1.25
26.68	5.19	14.98	2.20	0.76
26.69	5.21	14.98	2.28	0.11
26.70	5.23	14.98	2.31	0.27
26.71	5.26	14.98	2.13	0.12
26.72	5.28	14.98	2.37	0.02
26.73	5.30	14.99	2.63	0.20
26.74	5.33	14.99	2.99	0.02
26.75	5.36	14.99	2.55	0.03
26.76	5.38	14.99	2.16	0.14
26.77	5.40	14.99	2.11	0.17
26.78	5.42	14.99	2.09	0.45
26.79	5.45	15.00	2.15	0.61
26.80	5.47	15.00	2.08	0.28
26.81	5.49	15.01	2.35	0.54
26.82	5.51	15.01	2.01	0.49
26.83	5.53	15.02	2.09	0.82
26.84	5.55	15.02	2.34	0.70
26.85	5.58	15.03	2.46	0.64
26.86	5.60	15.04	2.67	0.88
26.87	5.63	15.05	2.82	0.98
26.88	5.66	15.06	2.84	0.97
26.89	5.69	15.07	3.19	1.28
26.90	5.72	15.08	3.08	1.03
26.91	5.75	15.09	3.02	1.49
26.92	5.78	15.11	2.74	0.93
26.93	5.81	15.11	2.45	0.83
26.94	5.84	15.12	2.87	1.06
26.95	5.86	15.14	2.55	1.30
26.96	5.89	15.15	2.80	0.84
26.97	5.92	15.15	2.57	0.51
26.98	5.94	15.16	2.86	0.48
26.99	5.97	15.16	2.56	0.54
27.00	5.99	15.17	2.38	0.58
27.01	6.01	15.18	1.83	0.85
27.02	6.03	15.18	2.01	0.50
27.03	6.05	15.19	2.11	0.74
27.04	6.08	15.20	2.24	1.26
27.05	6.10	15.21	1.75	1.13
27.06	6.11	15.22	1.64	0.81
27.07	6.13	15.23	1.84	1.17
27.08	6.15	15.24	2.13	1.38
27.09	6.17	15.25	1.76	1.05
27.10	6.19	15.26	1.93	1.31
27.11	6.21	15.28	2.02	1.20
27.12	6.23	15.29	2.20	1.02
27.13	6.26	15.30	2.83	0.54
27.14	6.29	15.30	2.84	0.56
27.15	6.32	15.31	3.01	0.40
27.16	6.34	15.31	2.78	0.50
27.17	6.37	15.31	2.31	0.20
27.18	6.39	15.32	2.39	0.16
27.19	6.42	15.32	2.77	0.15
27.20	6.45	15.32	2.81	-0.02
27.21	6.47	15.32	2.44	0.07
27.22	6.49	15.32	1.97	-0.03
27.23	6.52	15.31	2.19	-0.52
27.24	6.54	15.31	2.25	-0.60
27.25	6.56	15.30	2.02	-0.97
27.26	6.58	15.29	2.02	-1.00
27.27	6.60	15.28	1.87	-0.91
27.28	6.62	15.27	1.82	-1.46
27.29	6.63	15.25	1.39	-1.79
27.30	6.65	15.23	1.09	-2.10
27.31	6.66	15.21	0.83	-1.84
27.32	6.67	15.20	0.93	-1.27
27.33	6.68	15.19	1.14	-0.89
27.34	6.69	15.18	1.48	-0.77
27.35	6.70	15.17	1.55	-0.92
27.36	6.72	15.16	1.28	-1.19
27.37	6.73	15.15	1.17	-0.87
27.38	6.74	15.14	1.18	-0.50
27.39	6.75	15.14	1.10	0.21
27.40	6.76	15.14	0.90	0.09
27.41	6.77	15.14	0.66	-0.12
27.42	6.77	15.14	0.26	-0.05
27.43	6.78	15.14	0.51	-0.54
27.44	6.78	15.13	0.43	-0.30
27.45	6.79	15.13	0.48	-0.31
27.46	6.79	15.13	0.12	-0.15
27.47	6.79	15.13	0.43	-0.37
27.48	6.80	15.12	0.89	-0.60
27.49	6.81	15.11	0.99	-0.81
27.50	6.82	15.10	0.90	-0.92
27.51	6.82	15.09	0.69	-1.13
27.52	6.83	15.08	0.87	-1.13
27.53	6.84	15.07	0.69	-1.03
27.54	6.84	15.06	0.44	-1.33
27.55	6.85	15.05	0.08	-1.36
27.56	6.85	15.03	0.35	-1.46
27.57	6.86	15.02	0.55	-1.49
27.58	6.86	15.01	0.54	-1.36
27.59	6.87	14.99	0.60	-1.45
27.60	6.87	14.97	0.86	-1.64
27.61	6.88	14.95	1.03	-2.23
27.62	6.89	14.93	0.83	-2.07
27.63	6.90	14.91	0.62	-1.98
27.64	6.91	14.89	0.60	-2.65
27.65	6.91	14.86	0.66	-2.52
27.66	6.92	14.84	0.76	-2.20
27.67	6.93	14.82	0.70	-1.92
27.68	6.93	14.80	0.81	-1.69
27.69	6.94	14.78	0.84	-1.50
27.70	6.95	14.77	0.55	-1.76
27.71	6.96	14.75	0.64	-1.05
27.72	6.96	14.74	0.52	-0.89
27.73	6.97	14.73	0.66	-1.03
27.74	6.98	14.73	0.71	-0.60
27.75	6.98	14.72	1.07	-0.45
27.76	7.00	14.72	1.10	-0.28
27.77	7.01	14.71	1.11	-0.40
27.78	7.02	14.71	0.98	-0.44
27.79	7.03	14.71	0.76	-0.27
27.80	7.03	14.71	0.89	-0.18
27.81	7.04	14.70	0.88	-0.07
27.82	7.05	14.70	0.86	-0.31
27.83	7.06	14.70	0.79	0.03
27.84	7.07	14.70	0.48	-0.17
27.85	7.07	14.70	0.11	-0.31
27.86	7.07	14.69	0.04	-0.52
27.87	7.07	14.69	0.25	-0.76
27.88	7.08	14.68	0.25	-0.77
27.89	7.08	14.67	0.61	-0.93
27.90	7.09	14.66	0.39	-0.54
27.91	7.09	14.66	0.75	-0.13
27.92	7.10	14.66	0.97	-0.38
27.93	7.11	14.66	1.49	0.06
27.94	7.13	14.66	1.28	0.16
27.95	7.14	14.66	0.96	0.43
27.96	7.14	14.67	0.50	0.50
27.97	7.15	14.67	0.70	0.17
27.98	7.16	14.67	0.42	-0.01
27.99	7.16	14.67	0.37	0.07
28.00	7.16	14.67	0.55	0.17
28.01	7.17	14.67	0.47	0.37
28.02	7.17	14.68	0.44	0.01
28.03	7.18	14.68	0.12	0.21
28.04	7.17	14.68	-0.15	0.04
28.05	7.17	14.68	-0.42	-0.13
28.06	7.17	14.68	-0.83	0.20
28.07	7.16	14.68	-0.70	0.25
28.08	7.15	14.68	-0.74	0.42
28.09	7.14	14.69	-1.17	0.72
28.10	7.13	14.70	-1.02	0.51
28.11	7.12	14.70	-1.28	0.51
28.12	7.11	14.71	-1.21	0.73
28.13	7.10	14.72	-1.01	0.86
28.14	7.09	14.72	-0.99	0.31
28.15	7.08	14.72	-0.71	-0.11
28.16	7.08	14.72	-0.23	-0.88
28.17	7.07	14.71	-0.82	-0.90
28.18	7.06	14.70	-0.65	-1.20
28.19	7.06	14.69	-0.48	-1.64
28.20	7.05	14.67	-0.70	-1.34
28.21	7.04	14.66	-0.97	-1.52
28.22	7.03	14.64	-1.33	-1.84
28.23	7.02	14.62	-1.34	-2.16
28.24	7.01	14.60	-1.05	-2.30
28.25	7.00	14.58	-1.10	-1.95
28.26	6.99	14.56	-0.79	-2.08
28.27	6.98	14.54	-0.91	-1.76
28.28	6.97	14.52	-0.97	-1.65
28.29	6.96	14.51	-1.40	-1.68
28.30	6.94	14.49	-1.57	-1.77
28.31	6.93	14.47	-1.46	-1.86
28.32	6.91	14.45	-1.27	-1.90
28.33	6.90	14.43	-1.02	-1.81
28.34	6.89	14.42	-0.92	-1.27
28.35	6.88	14.40	-0.80	-1.48
28.36	6.87	14.38	-1.12	-1.59
28.37	6.87	14.37	-0.71	-1.35
28.38	6.86	14.36	-0.68	-1.31
28.39	6.85	14.34	-0.81	-1.59
28.40	6.84	14.32	-1.09	-1.73
28.41	6.83	14.31	-0.77	-1.78
28.42	6.83	14.29	-0.63	-1.80
28.43	6.82	14.27	-0.38	-2.04
28.44	6.82	14.25	-0.64	-2.08
28.45	6.81	14.23	0.24	-1.87
28.46	6.82	14.21	0.31	-1.88
28.47	6.82	14.19	0.35	-1.57
28.48	6.82	14.18	0.58	-1.21
28.49	6.83	14.17	0.63	-1.19
28.50	6.83	14.16	0.20	-1.20
28.51	6.84	14.14	0.43	-1.31
28.52	6.84	14.13	0.69	-1.27
28.53	6.85	14.12	1.16	-1.31
28.54	6.86	14.10	1.37	-1.32
28.55	6.88	14.09	0.98	-0.97
28.56	6.89	14.08	1.44	-0.95
28.57	6.91	14.07	1.91	-0.99
28.58	6.93	14.06	1.84	-1.33
28.59	6.94	14.05	2.08	-1.22
28.60	6.96	14.04	2.01	-1.22
28.61	6.98	14.03	1.74	-0.95
28.62	7.00	14.02	1.50	-1.10
28.63	7.01	14.00	1.42	-1.23
28.64	7.03	13.99	1.41	-1.23
28.65	7.04	13.98	1.76	-1.08
28.66	7.06	13.97	1.64	-0.67
28.67	7.08	13.96	1.48	-0.71
28.68	7.09	13.96	1.25	-0.27
28.69	7.10	13.95	0.95	-0.62
28.70	7.11	13.95	1.56	-0.85
28.71	7.13	13.94	1.75	-0.62
28.72	7.15	13.93	1.33	-0.67
28.73	7.16	13.92	1.43	-0.93
28.74	7.17	13.92	1.66	-0.88
28.75	7.19	13.91	2.17	-1.11
28.76	7.22	13.90	2.37	-0.90
28.77	7.24	13.88	2.15	-1.26
28.78	7.26	13.87	2.29	-0.97
28.79	7.28	13.86	1.82	-1.12
28.80	7.30	13.85	1.98	-1.50
28.81	7.32	13.84	1.92	-1.30
28.82	7.34	13.82	2.08	-1.15
28.83	7.36	13.81	2.22	-0.75
28.84	7.38	13.80	1.77	-0.92
28.85	7.40	13.79	2.18	-1.33
28.86	7.42	13.78	1.74	-0.76
28.87	7.44	13.78	2.18	-0.43
28.88	7.46	13.77	2.15	-0.25
28.89	7.48	13.77	2.50	-0.28
28.90	7.50	13.77	2.42	-0.32
28.91	7.53	13.77	2.61	0.09
28.92	7.55	13.77	2.37	-0.08
28.93	7.58	13.77	2.46	0.05
28.94	7.60	13.76	2.51	-0.28
28.95	7.63	13.76	2.62	-0.66
28.96	7.65	13.75	2.72	-0.79
28.97	7.68	13.74	2.86	-0.62
28.98	7.71	13.74	3.32	-0.75
28.99	7.74	13.73	2.96	-0.80
29.00	7.77	13.72	2.96	-0.57
29.01	7.80	13.72	3.21	-0.72
29.02	7.84	13.71	3.50	-0.75
29.03	7.87	13.70	3.37	-0.45
29.04	7.90	13.70	3.01	-0.67
29.05	7.93	13.69	2.78	-0.51
29.06	7.96	13.69	2.93	-0.45
29.07	7.99	13.69	3.47	-0.01
29.08	8.03	13.69	3.66	0.06
29.09	8.07	13.69	3.28	0.25
29.10	8.10	13.69	3.23	0.43
29.11	8.13	13.70	2.93	0.25
29.12	8.16	13.70	2.79	0.07
29.13	8.19	13.70	2.97	0.21
29.14	8.21	13.70	2.90	-0.18
29.15	8.24	13.70	2.94	0.09
29.16	8.27	13.70	2.61	-0.22
29.17	8.30	13.70	2.61	-0.10
29.18	8.32	13.70	2.25	-0.06
29.19	8.34	13.70	2.22	-0.05
29.20	8.37	13.70	2.18	0.07
29.21	8.39	13.69	2.55	-0.14
29.22	8.42	13.69	2.14	-0.32
29.23	8.44	13.69	2.13	-0.20
29.24	8.46	13.69	2.44	-0.23
29.25	8.49	13.69	2.92	-0.45
29.26	8.52	13.68	3.09	-0.25
29.27	8.55	13.68	3.16	0.08
29.28	8.58	13.68	2.65	0.33
29.29	8.61	13.68	2.52	-0.22
29.30	8.63	13.68	2.60	-0.39
29.31	8.66	13.68	2.54	-0.65
29.32	8.68	13.67	2.30	-0.68
29.33	8.70	13.67	2.50	-0.09
29.34	8.73	13.66	2.53	-0.23
29.35	8.76	13.66	3.16	-0.65
29.36	8.79	13.65	3.34	-0.96
29.37	8.82	13.64	3.45	-0.74
29.38	8.86	13.63	3.47	-1.00
29.39	8.89	13.63	2.94	-0.85
29.40	8.92	13.62	2.58	-1.02
29.41	8.94	13.61	2.44	-1.03
29.42	8.97	13.60	2.93	-0.91
29.43	9.00	13.58	2.92	-1.23
29.44	9.03	13.57	3.23	-1.30
29.45	9.06	13.56	3.15	-1.12
29.46	9.09	13.55	3.02	-0.92
29.47	9.12	13.54	2.60	-1.41
29.48	9.15	13.53	2.41	-1.19
29.49	9.17	13.51	2.12	-1.28
29.50	9.19	13.50	2.02	-0.82
29.51	9.21	13.50	2.03	-0.59
29.52	9.23	13.49	2.44	-0.33
29.53	9.26	13.49	2.42	-0.35
29.54	9.28	13.48	2.31	-0.50
29.55	9.31	13.48	2.84	-0.03
29.56	9.34	13.48	3.33	0.03
29.57	9.37	13.48	3.51	-0.02
29.58	9.41	13.48	3.58	0.02
29.59	9.44	13.48	3.34	-0.01
29.60	9.48	13.48	3.24	0.05
29.61	9.51	13.48	3.35	0.17
29.62	9.54	13.48	3.21	0.27
29.63	9.57	13.49	3.19	0.55
29.64	9.60	13.49	3.09	0.31
29.65	9.63	13.50	3.20	0.36
29.66	9.67	13.50	2.97	0.58
29.67	9.70	13.51	3.35	1.09
29.68	9.73	13.52	3.79	0.85
29.69	9.77	13.53	3.77	1.16
29.70	9.81	13.54	3.48	0.62
29.71	9.84	13.54	3.39	-0.01
29.72	9.87	13.54	3.06	-0.12
29.73	9.90	13.54	2.91	-0.47
29.74	9.93	13.54	3.06	-0.17
29.75	9.96	13.53	2.92	-0.26
29.76	9.99	13.53	3.37	-0.24
29.77	10.03	13.53	3.38	-0.33
